01 10 2017, 0.00, 17.31
02 10 2017, 0.00, 24.40
04 10 2017, 21.08, 16.70
05 10 2017, 0.00, 22.09
06 10 2017, 19.43, 15.90
07 10 2017, 5.59, 14.78
08 10 2017, 0.00, 23.45
09 10 2017, 0.00, 9.20
10 10 2017, 0.00, 17.72
11 10 2017, 3.62, 25.70
12 10 2017, 7.83, 15.05
13 10 2017, 0.00, 18.28
14 10 2017, 0.00, 24.38
15 10 2017, 0.00, 23.86
16 10 2017, 0.00, 16.71
17 10 2017, 0.00, 25.47
18 10 2017, 0.00, 20.30
19 10 2017, 0.00, 19.09
20 10 2017, 0.00, 16.47
21 10 2017, 0.00, 15.27
22 10 2017, 0.00, 25.07
23 10 2017, 0.00, 18.65
24 10 2017, 5.73, 16.94
25 10 2017, 0.00, 30.29
26 10 2017, 7.99, 14.42
27 10 2017, 42.70, 20.06
28 10 2017, 0.00, 15.05
29 10 2017, 0.00, 23.95
30 10 2017, 0.77, 8.52
31 10 2017, 0.00, 10.50
01 11 2017, 0.00, 17.72
02 11 2017, 0.00, 24.62
03 11 2017, 5.26, 14.44
04 11 2017, 0.00, 10.14
05 11 2017, 0.00, 18.47
06 11 2017, 1.45, 21.22
07 11 2017, 0.00, 12.63
08 11 2017, 0.66, 11.05
09 11 2017, 0.00, 10.93
10 11 2017, 1.24, 13.91
11 11 2017, 3.01, 9.98
12 11 2017, 0.00, 10.01
13 11 2017, 8.70, 11.37
14 11 2017, 2.40, 6.81
15 11 2017, 0.00, 11.99
16 11 2017, 0.00, 12.98
17 11 2017, 0.00, 13.56
18 11 2017, 0.00, 7.42
19 11 2017, 0.07, 8.99
20 11 2017, 0.00, 9.20
21 11 2017, 0.00, 14.31
22 11 2017, 0.00, 21.23
23 11 2017, 0.00, 8.17
24 11 2017, 0.00, 18.07
25 11 2017, 0.00, 14.68
26 11 2017, 0.00, 7.53
27 11 2017, 0.45, 9.46
28 11 2017, 0.00, 15.50
29 11 2017, 0.01, 8.19
30 11 2017, 0.00, 9.00
01 12 2017, 0.00, 7.86
02 12 2017, 0.00, 9.90
03 12 2017, 18.56, 7.88
04 12 2017, 0.00, 11.01
05 12 2017, 0.02, 8.49
06 12 2017, 0.00, 11.78
07 12 2017, 0.00, 9.86
08 12 2017, 0.00, 19.10
09 12 2017, 2.36, 6.92
10 12 2017, 0.00, 8.64
11 12 2017, 0.00, 12.07
12 12 2017, 0.00, 18.73
13 12 2017, 0.00, 7.48
14 12 2017, 0.00, 11.12
15 12 2017, 1.29, 7.62
16 12 2017, 5.43, 8.06
17 12 2017, 0.00, 8.12
18 12 2017, 5.02, 5.66
19 12 2017, 0.00, 6.02
20 12 2017, 1.92, 8.48
21 12 2017, 0.00, 17.58
22 12 2017, 0.00, 10.68
23 12 2017, 0.00, 11.81
24 12 2017, 0.00, 14.80
25 12 2017, 0.00, 12.70
26 12 2017, 0.00, 7.30
27 12 2017, 0.00, 9.30
28 12 2017, 0.00, 14.13
29 12 2017, 0.00, 7.45
30 12 2017, 0.00, 5.46
31 12 2017, 1.59, 14.29
